ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,AUTO_UNIQUE_ID_2021-09-27_fhernandez_UI_SNAP_Locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
151762,7-Eleven Inc F 10752A,8146 Mount Vernon Hwy,,Alexandria,VA,22309,1914,FAIRFAX,358,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1699.711768,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.73750507,-77.09048248,Relaxed
152611,Whole Foods Market 10647,1634 Boro Pl,,McLean,VA,22102,3612,FAIRFAX,359,USCGeocoder,93.7951,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,27321405,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.95582,-77.234785,Relaxed;Soundex
152637,CVS Pharmacy 2003,3921 Prosperity Ave,,Fairfax,VA,22031,3329,FAIRFAX,360,USCGeocoder,15.6141,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,12809.16106,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84055005,-77.24572388,Relaxed
152720,Walgreens 13589,225 Maple Ave E,,Vienna,VA,22180,4630,FAIRFAX,361,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,9050.95802,ArealInterpolationGeometricCentroid,Parcel,93.63313609,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.90372328,-77.26136515,Relaxed
152898,7-Eleven 38746H,7901L Tysons Corner Ctr,,McLean,VA,22102,4503,FAIRFAX,362,USCGeocoder,109.3857,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,27321405,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.95582,-77.234785,Relaxed;Soundex
153513,El Mercadito Hispano,495B Elden St,,Herndon,VA,20170,4539,FAIRFAX,363,USCGeocoder,15.618,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2860.076513,ArealInterpolationGeometricCentroid,Parcel,93.63313609,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.9680854,-77.3783934,Relaxed
153558,Walgreens 11222,8416 Lee Hwy,,Fairfax,VA,22031,1503,FAIRFAX,364,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5320.602847,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.87437994,-77.23541072,Relaxed
153559,Walgreens 18162,6053 Leesburg Pike,,Falls Church,VA,22041,2205,FAIRFAX,365,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,978.3742174,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.85600883,-77.1404222,Relaxed
153562,Walgreens 18419,1301 S Joyce St Ste D3,,Arlington,VA,22202,2079,ARLINGTON,366,USCGeocoder,15.6262,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,17528.16971,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86336244,-77.06362049,Exact
153563,Walgreens 19650,2820 Columbia Pike,,Arlington,VA,22204,4412,ARLINGTON,367,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4283.516719,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86213444,-77.08659524,Relaxed
154132,MOM's Organic Market 9,8298 Glass Aly,,Fairfax,VA,22031,2285,FAIRFAX,368,USCGeocoder,109.381,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,17766017.68,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.853996,-77.259111,Relaxed;Soundex
154392,GIANT FOOD 749,7137 Columbia Pike,,Annandale,VA,22003,3146,FAIRFAX,369,USCGeocoder,15.6247,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4059.238499,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83189663,-77.19238814,Exact
154393,GIANT FOOD 758,1454 Chain Bridge Rd,,McLean,VA,22101,3706,FAIRFAX,370,USCGeocoder,16.2286,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1139.38732,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.93157981,-77.18064903,Exact
154394,Giant Store 759,6426 Springfield Plz,,Springfield,VA,22150,3428,FAIRFAX,371,USCGeocoder,202.9697,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19591228.79,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.773578,-77.18702,Relaxed;Soundex
154395,GIANT FOOD 760,6800 Richmond Hwy,,Alexandria,VA,22306,1704,FAIRFAX,372,USCGeocoder,15.6273,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2607.653291,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77003398,-77.08175078,Relaxed
154812,"Sai Express Three, Llc Dba Sai Express",8178 Richmond Hwy,,Alexandria,VA,22306,3033,FAIRFAX,373,USCGeocoder,171.8775,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19008619.53,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.760953,-77.095861,Relaxed;Soundex
154843,Tahir And Sons Llc,7102 Fullerton Rd,,Springfield,VA,22150,2211,FAIRFAX,374,USCGeocoder,15.6249,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1668.75335,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.74538215,-77.18901755,Relaxed
154844,Super Mini Mart,8792A Sacramento Dr,,Alexandria,VA,22309,1603,FAIRFAX,375,USCGeocoder,31.2567,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3760.904816,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.7204793,-77.12578194,Relaxed
155220,Harris Teeter 086,600 N Glebe Rd,,Arlington,VA,22203,2111,ARLINGTON,376,USCGeocoder,15.6265,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,14106.30479,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.8764267,-77.11027648,Exact
155290,SAFEWAY 1570,2304 Hunters Woods Plz,,Reston,VA,20191,2811,FAIRFAX,377,USCGeocoder,31.2483,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1247.768702,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.93765084,-77.36211721,Exact
155331,Jagreet Inc Dba 7-eleven 10778B,331 S Whiting St,,Alexandria,VA,22304,3603,ALEXANDRIA,378,USCGeocoder,46.871,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4309.721694,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81112561,-77.13700818,Exact
155435,Costco Wholesale 0227,7373 Boston Blvd,,Springfield,VA,22153,2805,FAIRFAX,379,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,60373.29257,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.73941907,-77.1972424,Relaxed
155437,Costco Wholesale 0233,1200 S Fern St,,Arlington,VA,22202,2862,ARLINGTON,380,USCGeocoder,15.6233,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,67530.88862,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86136465,-77.05786758,Exact
155594,Costco Wholesale 0334,14390 Chantilly Crossing Ln,,Chantilly,VA,20151,2117,FAIRFAX,381,USCGeocoder,93.7655,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40587317.75,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.888306,-77.453725,Relaxed;Soundex
156227,Global Foods,4928B Eisenhower Ave,,Alexandria,VA,22304,4809,ALEXANDRIA,382,USCGeocoder,31.2503,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,146572.9599,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80305289,-77.11966789,Exact
158049,Harris Teeter 253,3905 Fair Ridge Dr,,Fairfax,VA,22033,2906,FAIRFAX,383,USCGeocoder,15.6304,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3691.087696,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87239045,-77.37215741,Relaxed
158543,7-Eleven Inc F 10697A,2242 Gallows Rd,,Dunn Loring,VA,22027,1136,FAIRFAX,384,USCGeocoder,17.4039,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6301.02903,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89942809,-77.22417789,Exact
158832,Namaste Market,2929 Gallows Rd,Ste 130,Falls Church,VA,22042,1027,FAIRFAX,385,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1244.373157,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.87154146,-77.22674537,Relaxed
159063,CVS 2317,6637 Arlington Blvd,,Falls Church,VA,22042,3002,FAIRFAX,386,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9769.196302,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86983331,-77.1737071,Relaxed
159079,Phuoc Hung Market LLC,6975 Hechinger Dr,,Springfield,VA,22151,4105,FAIRFAX,387,USCGeocoder,15.6222,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8763.492026,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.79584708,-77.18405602,Exact
159090,7-Eleven Inc F 10679B,2915 Cedar Ln,,Fairfax,VA,22031,2107,FAIRFAX,388,USCGeocoder,15.6247,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1822.609792,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.8726407,-77.24578564,Relaxed
159176,7-Eleven Inc F 10684B,8110 Old Dominion Dr,,McLean,VA,22102,2004,FAIRFAX,389,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7388.388978,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.95264174,-77.22580927,Exact
159323,Walgreens 10331,13926 Lee Hwy,,Centreville,VA,20120,2415,FAIRFAX,390,USCGeocoder,15.6251,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3517.188384,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83881062,-77.43000781,Exact
159354,Bestway Supermarket,8547 Richmond Hwy,,Alexandria,VA,22309,2408,FAIRFAX,391,USCGeocoder,15.625,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2623.874944,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.72580364,-77.11430708,Relaxed
159600,Asia Market,5143 Lee Hwy,,Arlington,VA,22207,1603,ARLINGTON,392,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,214.8097744,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89667929,-77.13194692,Exact
160787,Aldi 68,7006 Columbia Pike,,Annandale,VA,22003,3104,FAIRFAX,393,USCGeocoder,15.6408,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1349.712552,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83444047,-77.18676449,Exact
161942,New Start Cares Llc,610 S Carlin Springs Rd,Apt 153,Arlington,VA,22204,1032,ARLINGTON,394,USCGeocoder,15.6064,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11846.20933,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86033747,-77.12819309,Exact
161982,7-Eleven Inc F 21473A,9413A BURKE LAKE ROAD,,BURKE,VA,22015,,FAIRFAX,395,USCGeocoder,31.2535,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3436.345836,LinearInterpolationAddressRange,StreetSegment,97.63313609,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.79432934,-77.27057086,Relaxed
162709,7-Eleven Inc F 10682A,8714 Little River Tpke,,Fairfax,VA,22031,3311,FAIRFAX,396,USCGeocoder,15.6304,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3204.952689,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83793771,-77.24675512,Relaxed
163061,7-Eleven Inc F 10690A,8017 Braddock Rd,,Springfield,VA,22151,2101,FAIRFAX,397,USCGeocoder,15.6236,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1724.640048,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81112366,-77.21882613,Relaxed
163076,7-Eleven Inc F 10741A,2704 Washington Blvd,,Arlington,VA,22201,1939,ARLINGTON,398,USCGeocoder,46.8752,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3784.42226,LinearInterpolationAddressRange,StreetSegment,97.92899408,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87966726,-77.08979553,Relaxed
163216,Walgreens 13941,3130 Lee Hwy,,Arlington,VA,22201,4208,ARLINGTON,399,USCGeocoder,15.629,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,6762.368633,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89550182,-77.09800614,Exact
163909,7-ELEVEN INC F 20354,1115 Crestview Dr,,Herndon,VA,20170,3540,FAIRFAX,400,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2454.7083,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.98073641,-77.39886276,Relaxed
163943,7 Eleven Inc F 27068B,14515 Lee Jackson Memorial Hwy,,Chantilly,VA,20151,1532,FAIRFAX,401,USCGeocoder,15.6125,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3427.678777,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.90118167,-77.44901281,Exact
163948,7-Eleven Inc F 33599B,14533 Lee Rd,,Chantilly,VA,20151,1603,FAIRFAX,402,USCGeocoder,15.6233,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10867.44761,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89681178,-77.44762097,Exact
164802,7-Eleven Inc F 17595A,6311 Lee Chapel Rd,,Burke,VA,22015,4017,FAIRFAX,403,USCGeocoder,15.6216,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1493.058819,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78026712,-77.27651728,Exact
164915,7-Eleven Inc F 28515B,7029 Brookfield Plz,,Springfield,VA,22150,2918,FAIRFAX,404,USCGeocoder,46.8796,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4974.23706,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77410474,-77.18464555,Exact
164916,7-Eleven Inc F 10707A,8319 Old Keene Mill Rd,,Springfield,VA,22152,2430,FAIRFAX,405,USCGeocoder,15.6243,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1367.078452,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.77896312,-77.23267439,Relaxed
165471,Dollar Tree 4397,5061 Westfields Blvd,,Centreville,VA,20120,4361,FAIRFAX,406,USCGeocoder,15.6275,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6952.653775,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86853719,-77.44848762,Exact
165682,Dollar Tree 4461,8794 Sacramento Dr,,Alexandria,VA,22309,,FAIRFAX,407,USCGeocoder,15.6352,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3760.904816,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.72045435,-77.12576106,Relaxed
165683,Dollar Tree 4457,7448 Little River Tpke,Ste B,Annandale,VA,22003,3013,FAIRFAX,408,USCGeocoder,15.6145,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7516.251115,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83144709,-77.20178952,Exact
165835,7-eleven 27004,201 S Glebe Rd,,Arlington,VA,22204,1610,ARLINGTON,409,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2529.645962,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86833805,-77.09720933,Relaxed
166464,CVS Pharmacy 1383,7205 Little River Tpke,,Annandale,VA,22003,3304,FAIRFAX,410,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5584.301352,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.82955647,-77.19387171,Exact
166465,CVS Pharmacy 1384,259 S Van Dorn St,,Alexandria,VA,22304,4398,ALEXANDRIA,411,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2414.838758,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81088565,-77.13203562,Exact
166466,CVS Pharmacy 1387,8330 Old Keene Mill Rd,,Springfield,VA,22152,1640,FAIRFAX,412,USCGeocoder,15.6243,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8045.165319,LinearInterpolationAddressRange,StreetSegment,99.89940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.7799091,-77.2304743,Relaxed
166467,CVS Pharmacy 1390,9582 Old Keene Mill Rd,,Burke,VA,22015,4208,FAIRFAX,413,USCGeocoder,15.6256,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3388.735883,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77694566,-77.27511911,Exact
166468,CVS Pharmacy 1399,3053 Nutley St,,Fairfax,VA,22031,1931,FAIRFAX,414,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1340.4889,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87206309,-77.26298227,Relaxed
166470,CVS Pharmacy 1403,337 Maple Ave E,,Vienna,VA,22180,4717,FAIRFAX,415,USCGeocoder,15.6229,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5492.740805,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.9057301,-77.2598548,Exact
166471,CVS Pharmacy 1405,8928 Burke Lake Rd,,Springfield,VA,22151,1004,FAIRFAX,416,USCGeocoder,15.6263,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5418.910723,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80912447,-77.25318069,Relaxed
166474,CVS Pharmacy 1413,7859 Heritage Dr,,Annandale,VA,22003,5398,FAIRFAX,417,USCGeocoder,14.5987,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4787.385047,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82481959,-77.21323924,Exact
167282,7-Eleven Inc F 10784A,2108 Mount Vernon Ave,,Alexandria,VA,22301,1395,ALEXANDRIA,418,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1963.362382,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82470164,-77.0584828,Exact
167364,CVS Pharmacy 2712,1 Pentagon,Room2B1080,Arlington,VA,22202,,ARLINGTON,419,USCGeocoder,109.3733,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10262342.79,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.861338,-77.056739,Relaxed;Soundex
167391,Megamart International Food,8228 Richmond Hwy,,Alexandria,VA,22309,8216,FAIRFAX,420,USCGeocoder,15.6266,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11624.86423,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.73517911,-77.09850082,Relaxed
